V,timestamps
-4.8291015625,0.0001
-4.45831298828125,0.0002
-4.78851318359375,0.00030000000000000003
-4.7869873046875,0.0004
-4.71954345703125,0.0005
-4.61822509765625,0.0006000000000000001
-4.60540771484375,0.0007
-4.835205078125,0.0008
-4.5989990234375,0.0009000000000000001
-4.60296630859375,0.001
-4.6527099609375,0.0011
-4.761962890625,0.0012000000000000001
-4.62493896484375,0.0013000000000000002
-4.5477294921875,0.0014
-4.8065185546875,0.0015
-4.49798583984375,0.0016
-4.58953857421875,0.0017000000000000001
-4.4677734375,0.0018000000000000002
-4.5526123046875,0.0019
-4.910888671875,0.002
-4.5989990234375,0.0021000000000000003
-4.75921630859375,0.0022
-5.0616455078125,0.0023
-4.5391845703125,0.0024000000000000002
-4.857177734375,0.0025
-4.73358154296875,0.0026000000000000003
-4.798583984375,0.0027
-4.75982666015625,0.0028
-4.7320556640625,0.0029000000000000002
-4.80865478515625,0.003
-4.6368408203125,0.0031000000000000003
-4.727783203125,0.0032
-4.7235107421875,0.0033
-4.666748046875,0.0034000000000000002
-4.70184326171875,0.0035
-4.76470947265625,0.0036000000000000003
-4.698486328125,0.0037
-4.68292236328125,0.0038
-4.66827392578125,0.0039000000000000003
-4.66796875,0.004
-4.89990234375,0.0041
-4.54193115234375,0.004200000000000001
-4.50714111328125,0.0043
-4.693603515625,0.0044
-4.508056640625,0.0045000000000000005
-4.47357177734375,0.0046
-4.53704833984375,0.0047
-4.76806640625,0.0048000000000000004
-4.71832275390625,0.0049
-4.6173095703125,0.005
-4.37744140625,0.0051
-4.41802978515625,0.005200000000000001
-4.6685791015625,0.0053
-4.46258544921875,0.0054
-4.17938232421875,0.0055000000000000005
-4.35333251953125,0.0056
-4.46197509765625,0.0057
-4.47052001953125,0.0058000000000000005
-4.2535400390625,0.0059
-4.0093994140625,0.006
-3.99139404296875,0.0061
-4.51446533203125,0.006200000000000001
-4.20379638671875,0.0063
-4.1033935546875,0.0064
-4.22607421875,0.006500000000000001
-3.98162841796875,0.0066
-3.93218994140625,0.0067
-4.4122314453125,0.0068000000000000005
-3.96392822265625,0.006900000000000001
-4.1693115234375,0.007
-4.16290283203125,0.0071
-3.91387939453125,0.007200000000000001
-4.01031494140625,0.0073
-3.8616943359375,0.0074
-3.785400390625,0.007500000000000001
-4.1632080078125,0.0076
-3.86688232421875,0.0077
-3.97613525390625,0.0078000000000000005
-3.82232666015625,0.0079
-4.08721923828125,0.008
-3.81256103515625,0.0081
-3.93035888671875,0.0082
-4.073486328125,0.0083
-4.0155029296875,0.008400000000000001
-4.2181396484375,0.0085
-4.703369140625,0.0086
