V,timestamps
-2.3687744140625,0.0001
-2.03460693359375,0.0002
-2.37457275390625,0.00030000000000000003
-1.89178466796875,0.0004
-1.96044921875,0.0005
-2.10357666015625,0.0006000000000000001
-2.02606201171875,0.0007
-2.025146484375,0.0008
-1.77459716796875,0.0009000000000000001
-1.99981689453125,0.001
-1.77978515625,0.0011
-1.94580078125,0.0012000000000000001
-2.21527099609375,0.0013000000000000002
-2.142333984375,0.0014
-2.22869873046875,0.0015
-1.7657470703125,0.0016
-2.198486328125,0.0017000000000000001
-2.0220947265625,0.0018000000000000002
-1.7779541015625,0.0019
-1.93359375,0.002
-2.0068359375,0.0021000000000000003
-1.97479248046875,0.0022
-1.97052001953125,0.0023
-1.9598388671875,0.0024000000000000002
-2.02545166015625,0.0025
-1.99310302734375,0.0026000000000000003
-1.87286376953125,0.0027
-1.64520263671875,0.0028
-1.8243408203125,0.0029000000000000002
-2.0416259765625,0.003
-1.89056396484375,0.0031000000000000003
-2.00927734375,0.0032
-1.91619873046875,0.0033
-1.72149658203125,0.0034000000000000002
-1.73583984375,0.0035
-1.77642822265625,0.0036000000000000003
-1.90582275390625,0.0037
-2.08404541015625,0.0038
-1.80206298828125,0.0039000000000000003
-2.0135498046875,0.004
-1.73187255859375,0.0041
-1.70623779296875,0.004200000000000001
-1.845703125,0.0043
-1.91070556640625,0.0044
-1.94854736328125,0.0045000000000000005
-1.8096923828125,0.0046
-1.842041015625,0.0047
-2.00408935546875,0.0048000000000000004
-2.0147705078125,0.0049
-2.0806884765625,0.005
-1.64398193359375,0.0051
-2.0001220703125,0.005200000000000001
-2.021484375,0.0053
-1.86126708984375,0.0054
-2.09442138671875,0.0055000000000000005
-1.85791015625,0.0056
-1.9873046875,0.0057
-1.778564453125,0.0058000000000000005
-1.7266845703125,0.0059
-1.717529296875,0.006
-1.9927978515625,0.0061
-1.939697265625,0.006200000000000001
-1.61407470703125,0.0063
-1.9366455078125,0.0064
-1.78375244140625,0.006500000000000001
-1.771240234375,0.0066
-1.92657470703125,0.0067
-1.63330078125,0.0068000000000000005
-2.1435546875,0.006900000000000001
-1.68182373046875,0.007
-1.91070556640625,0.0071
-2.01263427734375,0.007200000000000001
-1.9091796875,0.0073
-1.6802978515625,0.0074
-1.68914794921875,0.007500000000000001
-1.8548583984375,0.0076
-1.8109130859375,0.0077
-1.72760009765625,0.0078000000000000005
-2.01263427734375,0.0079
-1.87744140625,0.008
-1.859130859375,0.0081
-1.64581298828125,0.0082
-1.79046630859375,0.0083
-1.978759765625,0.008400000000000001
-1.7254638671875,0.0085
-1.7901611328125,0.0086
-2.042236328125,0.008700000000000001
-1.79534912109375,0.0088
-1.729736328125,0.0089
-1.64581298828125,0.009000000000000001
-1.85516357421875,0.0091
-1.7926025390625,0.0092
-1.93328857421875,0.009300000000000001
-1.595458984375,0.0094
-2.0379638671875,0.0095
-2.0184326171875,0.009600000000000001
-1.83441162109375,0.0097
-1.92596435546875,0.0098
-1.97021484375,0.0099
-1.832275390625,0.01
-1.8414306640625,0.010100000000000001
-2.0281982421875,0.0102
-1.72821044921875,0.0103
-1.806640625,0.010400000000000001
-1.68609619140625,0.0105
-1.53167724609375,0.0106
-1.893310546875,0.010700000000000001
-2.01385498046875,0.0108
-1.86431884765625,0.0109
-1.52587890625,0.011000000000000001
-1.72027587890625,0.0111
-1.7437744140625,0.0112
-1.76788330078125,0.011300000000000001
-1.78253173828125,0.0114
-1.94427490234375,0.0115
-2.05657958984375,0.011600000000000001
-1.4959716796875,0.0117
-1.81060791015625,0.0118
-1.7059326171875,0.0119
-1.71173095703125,0.012
-1.7584228515625,0.012100000000000001
-1.7022705078125,0.0122
-1.719970703125,0.0123
-1.66351318359375,0.012400000000000001
-1.7132568359375,0.0125
-1.67205810546875,0.0126
-1.63330078125,0.012700000000000001
-1.619873046875,0.0128
-1.312255859375,0.0129
-1.6571044921875,0.013000000000000001
-1.7755126953125,0.0131
-1.544189453125,0.0132
-1.85760498046875,0.013300000000000001
-1.38519287109375,0.0134
-1.6156005859375,0.0135
-1.600341796875,0.013600000000000001
-1.61041259765625,0.0137
-1.83441162109375,0.013800000000000002
-1.519775390625,0.013900000000000001
-1.59881591796875,0.014
-1.47613525390625,0.014100000000000001
-1.693115234375,0.0142
-1.42364501953125,0.0143
-1.224365234375,0.014400000000000001
-1.60400390625,0.0145
-1.39984130859375,0.0146
-1.622314453125,0.014700000000000001
-1.34002685546875,0.0148
-1.57379150390625,0.0149
-1.55487060546875,0.015000000000000001
-1.08917236328125,0.0151
-1.56402587890625,0.0152
-1.4959716796875,0.015300000000000001
-1.48040771484375,0.0154
-1.7529296875,0.0155
-1.1810302734375,0.015600000000000001
-1.229248046875,0.015700000000000002
-1.6143798828125,0.0158
-1.3177490234375,0.0159
-1.29608154296875,0.016
-1.3299560546875,0.0161
-1.478271484375,0.0162
-1.0650634765625,0.016300000000000002
-1.38427734375,0.0164
-1.58905029296875,0.0165
-1.24847412109375,0.0166
-1.20269775390625,0.0167
-1.24176025390625,0.016800000000000002
-1.2506103515625,0.016900000000000002
-1.44073486328125,0.017
-1.25457763671875,0.0171
-1.058349609375,0.0172
-1.20025634765625,0.0173
-1.18133544921875,0.017400000000000002
-1.03240966796875,0.0175
-1.33819580078125,0.0176
-1.05865478515625,0.0177
-0.946044921875,0.0178
-1.23504638671875,0.0179
-1.0809326171875,0.018000000000000002
-1.0980224609375,0.0181
-1.3922119140625,0.0182
-1.11114501953125,0.0183
-1.2109375,0.0184
-1.224365234375,0.018500000000000003
-1.0028076171875,0.018600000000000002
-1.146240234375,0.0187
-1.11236572265625,0.0188
-1.02447509765625,0.0189
-1.16790771484375,0.019
-1.06964111328125,0.019100000000000002
