V,timestamps
-5.8636474609375,0.0001
-5.80780029296875,0.0002
-5.723876953125,0.00030000000000000003
-5.888671875,0.0004
-5.77911376953125,0.0005
-6.058349609375,0.0006000000000000001
-5.69122314453125,0.0007
-5.78277587890625,0.0008
-5.86151123046875,0.0009000000000000001
-5.9381103515625,0.001
-6.090087890625,0.0011
-5.88104248046875,0.0012000000000000001
-5.88897705078125,0.0013000000000000002
-5.9356689453125,0.0014
-5.6268310546875,0.0015
-5.8062744140625,0.0016
-5.911865234375,0.0017000000000000001
-5.703125,0.0018000000000000002
-5.7305908203125,0.0019
-5.8038330078125,0.002
-5.73577880859375,0.0021000000000000003
-5.64544677734375,0.0022
-5.85357666015625,0.0023
-5.660400390625,0.0024000000000000002
-5.53009033203125,0.0025
-5.7928466796875,0.0026000000000000003
-5.7049560546875,0.0027
-6.01898193359375,0.0028
-6.0150146484375,0.0029000000000000002
-5.726318359375,0.003
-5.86578369140625,0.0031000000000000003
-6.05499267578125,0.0032
-5.96710205078125,0.0033
-5.89324951171875,0.0034000000000000002
-6.17462158203125,0.0035
-5.79193115234375,0.0036000000000000003
-5.66650390625,0.0037
-5.70404052734375,0.0038
-5.63507080078125,0.0039000000000000003
-5.86090087890625,0.004
-5.72265625,0.0041
-5.48553466796875,0.004200000000000001
-5.592041015625,0.0043
-5.78765869140625,0.0044
-5.63232421875,0.0045000000000000005
-5.65032958984375,0.0046
-5.67474365234375,0.0047
-5.6585693359375,0.0048000000000000004
-5.867919921875,0.0049
-5.5047607421875,0.005
-5.53924560546875,0.0051
-5.62469482421875,0.005200000000000001
-5.67474365234375,0.0053
-5.64483642578125,0.0054
-5.7958984375,0.0055000000000000005
-5.48736572265625,0.0056
-5.69854736328125,0.0057
-5.79345703125,0.0058000000000000005
-5.8050537109375,0.0059
-5.6903076171875,0.006
-5.65643310546875,0.0061
-5.65521240234375,0.006200000000000001
-5.7183837890625,0.0063
-5.430908203125,0.0064
-5.42388916015625,0.006500000000000001
-5.628662109375,0.0066
-5.5426025390625,0.0067
-5.46539306640625,0.0068000000000000005
-5.37933349609375,0.006900000000000001
-5.71258544921875,0.007
-5.643310546875,0.0071
-5.44281005859375,0.007200000000000001
-5.5242919921875,0.0073
-5.445556640625,0.0074
-5.614013671875,0.007500000000000001
-5.55694580078125,0.0076
-5.51910400390625,0.0077
-5.50506591796875,0.0078000000000000005
-5.399169921875,0.0079
-5.2996826171875,0.008
-5.479736328125,0.0081
-5.399169921875,0.0082
-5.42022705078125,0.0083
-5.34912109375,0.008400000000000001
-5.2777099609375,0.0085
-5.2923583984375,0.0086
-5.43914794921875,0.008700000000000001
-5.3472900390625,0.0088
-5.17120361328125,0.0089
-5.30609130859375,0.009000000000000001
-5.41046142578125,0.0091
-5.303955078125,0.0092
-5.22186279296875,0.009300000000000001
-5.17120361328125,0.0094
-5.10467529296875,0.0095
-5.13092041015625,0.009600000000000001
-5.3106689453125,0.0097
-5.02685546875,0.0098
-5.2166748046875,0.0099
-5.36773681640625,0.01
-5.08575439453125,0.010100000000000001
-5.0396728515625,0.0102
-5.29693603515625,0.0103
-5.13519287109375,0.010400000000000001
-5.04791259765625,0.0105
-5.140380859375,0.0106
-4.853515625,0.010700000000000001
-5.19256591796875,0.0108
-5.10711669921875,0.0109
-4.70703125,0.011000000000000001
-4.96856689453125,0.0111
-4.92401123046875,0.0112
-4.72442626953125,0.011300000000000001
-4.62738037109375,0.0114
-4.79248046875,0.0115
-4.908447265625,0.011600000000000001
-4.931640625,0.0117
-5.093994140625,0.0118
-4.5404052734375,0.0119
-4.857177734375,0.012
-4.77996826171875,0.012100000000000001
-4.54010009765625,0.0122
-4.7735595703125,0.0123
-4.576416015625,0.012400000000000001
-4.91455078125,0.0125
-4.92523193359375,0.0126
-4.62310791015625,0.012700000000000001
-4.49981689453125,0.0128
-4.5281982421875,0.0129
-4.87091064453125,0.013000000000000001
-4.6063232421875,0.0131
-4.4378662109375,0.0132
-4.63653564453125,0.013300000000000001
-4.60479736328125,0.0134
-4.3695068359375,0.0135
-4.34112548828125,0.013600000000000001
-4.32861328125,0.0137
-4.49951171875,0.013800000000000002
-4.41741943359375,0.013900000000000001
-4.1705322265625,0.014
-4.44000244140625,0.014100000000000001
-4.30816650390625,0.0142
-4.17083740234375,0.0143
-4.12139892578125,0.014400000000000001
-4.41558837890625,0.0145
-4.51263427734375,0.0146
-4.67437744140625,0.014700000000000001
