V,timestamps
-1.6455078125,0.0001
-1.53228759765625,0.0002
-1.793212890625,0.00030000000000000003
-1.48193359375,0.0004
-1.83746337890625,0.0005
-1.5283203125,0.0006000000000000001
-1.50115966796875,0.0007
-1.6314697265625,0.0008
-1.5179443359375,0.0009000000000000001
-2.099609375,0.001
-1.68609619140625,0.0011
-1.7913818359375,0.0012000000000000001
-2.0538330078125,0.0013000000000000002
-1.572265625,0.0014
-1.6162109375,0.0015
-1.73675537109375,0.0016
-1.9287109375,0.0017000000000000001
-2.16796875,0.0018000000000000002
-1.76971435546875,0.0019
-1.83074951171875,0.002
-1.793212890625,0.0021000000000000003
-2.04498291015625,0.0022
-2.02972412109375,0.0023
-2.12158203125,0.0024000000000000002
-2.25616455078125,0.0025
-2.158203125,0.0026000000000000003
-2.191162109375,0.0027
-1.91436767578125,0.0028
-2.06787109375,0.0029000000000000002
-2.09747314453125,0.003
-1.953125,0.0031000000000000003
-1.92596435546875,0.0032
-1.9879150390625,0.0033
-2.3663330078125,0.0034000000000000002
-2.169189453125,0.0035
-2.08587646484375,0.0036000000000000003
-2.41668701171875,0.0037
-2.22503662109375,0.0038
-2.3468017578125,0.0039000000000000003
-2.2540283203125,0.004
-2.3779296875,0.0041
-2.608642578125,0.004200000000000001
-2.43927001953125,0.0043
-2.3748779296875,0.0044
-2.6837158203125,0.0045000000000000005
-2.54547119140625,0.0046
-2.63916015625,0.0047
-2.25921630859375,0.0048000000000000004
-2.30682373046875,0.0049
-2.76092529296875,0.005
-2.60955810546875,0.0051
-2.3095703125,0.005200000000000001
-2.30072021484375,0.0053
-2.447509765625,0.0054
-2.32879638671875,0.0055000000000000005
-2.261962890625,0.0056
-2.30255126953125,0.0057
-2.586669921875,0.0058000000000000005
-2.78106689453125,0.0059
-2.198486328125,0.006
-2.2412109375,0.0061
-2.2515869140625,0.006200000000000001
-2.279052734375,0.0063
-2.54150390625,0.0064
-2.4066162109375,0.006500000000000001
-2.54058837890625,0.0066
-2.58087158203125,0.0067
-2.3712158203125,0.0068000000000000005
-2.41668701171875,0.006900000000000001
-2.4749755859375,0.007
-2.45452880859375,0.0071
-2.1875,0.007200000000000001
-2.31964111328125,0.0073
-2.64190673828125,0.0074
-2.51007080078125,0.007500000000000001
-2.46490478515625,0.0076
-2.41058349609375,0.0077
-2.48382568359375,0.0078000000000000005
-2.63824462890625,0.0079
-2.46612548828125,0.008
-2.520751953125,0.0081
-2.705078125,0.0082
-2.57171630859375,0.0083
-2.32147216796875,0.008400000000000001
-2.67730712890625,0.0085
-2.40509033203125,0.0086
-2.82470703125,0.008700000000000001
-2.44873046875,0.0088
-2.58026123046875,0.0089
-2.55859375,0.009000000000000001
-2.747802734375,0.0091
-3.05999755859375,0.0092
-2.3870849609375,0.009300000000000001
-2.5048828125,0.0094
-2.62603759765625,0.0095
-2.4755859375,0.009600000000000001
-2.572021484375,0.0097
-2.5701904296875,0.0098
-2.74566650390625,0.0099
-2.596435546875,0.01
-2.6324462890625,0.010100000000000001
-2.40203857421875,0.0102
-2.81890869140625,0.0103
-2.7191162109375,0.010400000000000001
-2.48779296875,0.0105
-2.88299560546875,0.0106
-2.55828857421875,0.010700000000000001
-2.58575439453125,0.0108
-3.1671142578125,0.0109
-2.57476806640625,0.011000000000000001
-2.62176513671875,0.0111
-2.71453857421875,0.0112
-2.6458740234375,0.011300000000000001
-2.61871337890625,0.0114
-2.83050537109375,0.0115
-2.8265380859375,0.011600000000000001
-2.760009765625,0.0117
-2.6678466796875,0.0118
-2.72247314453125,0.0119
-2.88818359375,0.012
-2.75665283203125,0.012100000000000001
-2.67364501953125,0.0122
-2.57598876953125,0.0123
-3.00689697265625,0.012400000000000001
-2.8265380859375,0.0125
-2.6593017578125,0.0126
-2.70477294921875,0.012700000000000001
-2.5274658203125,0.0128
-2.6611328125,0.0129
-2.66510009765625,0.013000000000000001
-2.640380859375,0.0131
-2.86590576171875,0.0132
-2.9132080078125,0.013300000000000001
-2.73956298828125,0.0134
-2.43194580078125,0.0135
-2.59857177734375,0.013600000000000001
-2.83721923828125,0.0137
-2.59857177734375,0.013800000000000002
-2.5018310546875,0.013900000000000001
-2.674560546875,0.014
-2.6416015625,0.014100000000000001
-2.55584716796875,0.0142
-2.4749755859375,0.0143
-2.54638671875,0.014400000000000001
-2.64801025390625,0.0145
-2.69134521484375,0.0146
-2.66204833984375,0.014700000000000001
-3.009033203125,0.0148
-2.49755859375,0.0149
-2.4346923828125,0.015000000000000001
-2.62054443359375,0.0151
-2.38800048828125,0.0152
-2.496337890625,0.015300000000000001
-2.56988525390625,0.0154
-2.45269775390625,0.0155
-2.81005859375,0.015600000000000001
-2.4676513671875,0.015700000000000002
-2.48870849609375,0.0158
-2.5146484375,0.0159
-2.4072265625,0.016
-2.679443359375,0.0161
-2.48626708984375,0.0162
-2.51190185546875,0.016300000000000002
-2.330322265625,0.0164
-2.39166259765625,0.0165
-2.498779296875,0.0166
-2.3614501953125,0.0167
-2.78350830078125,0.016800000000000002
-2.4566650390625,0.016900000000000002
-2.46337890625,0.017
-2.6849365234375,0.0171
-2.33154296875,0.0172
-2.4951171875,0.0173
-2.6904296875,0.017400000000000002
-2.51220703125,0.0175
-2.48291015625,0.0176
-2.31414794921875,0.0177
-2.48291015625,0.0178
-2.667236328125,0.0179
-2.6690673828125,0.018000000000000002
-2.22320556640625,0.0181
-2.35626220703125,0.0182
-2.35687255859375,0.0183
