V,timestamps
-2.09930419921875,0.0001
-2.13775634765625,0.0002
-2.1392822265625,0.00030000000000000003
-2.059326171875,0.0004
-2.3138427734375,0.0005
-1.8829345703125,0.0006000000000000001
-2.056884765625,0.0007
-2.1295166015625,0.0008
-1.99615478515625,0.0009000000000000001
-2.13531494140625,0.001
-2.05322265625,0.0011
-2.108154296875,0.0012000000000000001
-2.28240966796875,0.0013000000000000002
-2.25189208984375,0.0014
-2.0367431640625,0.0015
-1.9390869140625,0.0016
-2.11181640625,0.0017000000000000001
-2.16766357421875,0.0018000000000000002
-2.1356201171875,0.0019
-1.973876953125,0.002
-2.1673583984375,0.0021000000000000003
-2.46856689453125,0.0022
-2.35687255859375,0.0023
-2.29034423828125,0.0024000000000000002
-2.3065185546875,0.0025
-2.19451904296875,0.0026000000000000003
-2.2308349609375,0.0027
-2.2198486328125,0.0028
-2.16522216796875,0.0029000000000000002
-2.26287841796875,0.003
-2.32879638671875,0.0031000000000000003
-2.3486328125,0.0032
-2.17498779296875,0.0033
-2.29888916015625,0.0034000000000000002
-2.3443603515625,0.0035
-2.3138427734375,0.0036000000000000003
-2.3529052734375,0.0037
-2.46063232421875,0.0038
-2.51983642578125,0.0039000000000000003
-2.53204345703125,0.004
-2.09869384765625,0.0041
-2.30377197265625,0.004200000000000001
-2.35687255859375,0.0043
-2.3138427734375,0.0044
-2.354736328125,0.0045000000000000005
-2.29888916015625,0.0046
-2.275390625,0.0047
-2.3944091796875,0.0048000000000000004
-2.3309326171875,0.0049
-2.5213623046875,0.005
-2.36175537109375,0.0051
-2.569580078125,0.005200000000000001
-2.37823486328125,0.0053
-2.6947021484375,0.0054
-2.55889892578125,0.0055000000000000005
-2.3406982421875,0.0056
-2.71697998046875,0.0057
-2.36480712890625,0.0058000000000000005
-2.6043701171875,0.0059
-2.38677978515625,0.006
-2.23541259765625,0.0061
-2.71881103515625,0.006200000000000001
-2.42706298828125,0.0063
-2.470703125,0.0064
-2.529296875,0.006500000000000001
-2.6025390625,0.0066
-2.62725830078125,0.0067
-2.45391845703125,0.0068000000000000005
-2.46795654296875,0.006900000000000001
-2.6104736328125,0.007
-2.760009765625,0.0071
-2.3675537109375,0.007200000000000001
-2.45758056640625,0.0073
-2.657470703125,0.0074
-2.52471923828125,0.007500000000000001
-2.70477294921875,0.0076
-2.4365234375,0.0077
-2.56805419921875,0.0078000000000000005
-2.83599853515625,0.0079
-2.43865966796875,0.008
-2.763671875,0.0081
-2.43896484375,0.0082
-2.4957275390625,0.0083
-2.65167236328125,0.008400000000000001
-2.55767822265625,0.0085
-2.54852294921875,0.0086
-2.33245849609375,0.008700000000000001
