V,timestamps
-3.67767333984375,0.0001
-3.91143798828125,0.0002
-3.86444091796875,0.00030000000000000003
-3.7823486328125,0.0004
-3.6712646484375,0.0005
-3.839111328125,0.0006000000000000001
-3.95843505859375,0.0007
-3.8140869140625,0.0008
-3.70758056640625,0.0009000000000000001
-3.58917236328125,0.001
-3.8543701171875,0.0011
-3.7298583984375,0.0012000000000000001
-3.73626708984375,0.0013000000000000002
-3.88427734375,0.0014
-3.79058837890625,0.0015
-3.82904052734375,0.0016
-3.95263671875,0.0017000000000000001
-3.619384765625,0.0018000000000000002
-3.84002685546875,0.0019
-3.7786865234375,0.002
-3.81622314453125,0.0021000000000000003
-3.7261962890625,0.0022
-4.0179443359375,0.0023
-3.74267578125,0.0024000000000000002
-3.79058837890625,0.0025
-3.973388671875,0.0026000000000000003
-3.8238525390625,0.0027
-3.86871337890625,0.0028
-3.697509765625,0.0029000000000000002
-3.70086669921875,0.003
-3.6688232421875,0.0031000000000000003
-3.70513916015625,0.0032
-3.6883544921875,0.0033
-3.75823974609375,0.0034000000000000002
-3.9324951171875,0.0035
-3.89068603515625,0.0036000000000000003
-3.8970947265625,0.0037
-3.60595703125,0.0038
-3.84002685546875,0.0039000000000000003
-3.89678955078125,0.004
-3.72283935546875,0.0041
-3.74114990234375,0.004200000000000001
-4.0185546875,0.0043
-3.7432861328125,0.0044
-3.85284423828125,0.0045000000000000005
-3.62548828125,0.0046
-3.773193359375,0.0047
-3.77227783203125,0.0048000000000000004
-3.80889892578125,0.0049
-4.01947021484375,0.005
-3.861083984375,0.0051
-3.8055419921875,0.005200000000000001
-3.7225341796875,0.0053
-3.79241943359375,0.0054
-3.848876953125,0.0055000000000000005
-3.5638427734375,0.0056
-3.74114990234375,0.0057
-3.740234375,0.0058000000000000005
-4.04815673828125,0.0059
-3.98834228515625,0.006
-3.87115478515625,0.0061
-3.95751953125,0.006200000000000001
-3.75213623046875,0.0063
-3.9544677734375,0.0064
-3.81256103515625,0.006500000000000001
-3.80279541015625,0.0066
-3.93585205078125,0.0067
-3.72283935546875,0.0068000000000000005
-3.958740234375,0.006900000000000001
-3.93646240234375,0.007
-3.865966796875,0.0071
-4.17266845703125,0.007200000000000001
-3.74114990234375,0.0073
-3.93310546875,0.0074
-3.84765625,0.007500000000000001
-3.8214111328125,0.0076
-4.02984619140625,0.0077
-3.7872314453125,0.0078000000000000005
-4.024658203125,0.0079
-3.76220703125,0.008
-3.812255859375,0.0081
-3.890380859375,0.0082
-3.83392333984375,0.0083
-3.857421875,0.008400000000000001
-3.6895751953125,0.0085
-3.91326904296875,0.0086
-3.846435546875,0.008700000000000001
-3.897705078125,0.0088
-3.8201904296875,0.0089
-3.775634765625,0.009000000000000001
-3.81805419921875,0.0091
-3.78265380859375,0.0092
-3.87420654296875,0.009300000000000001
-4.04571533203125,0.0094
-3.966064453125,0.0095
-4.140625,0.009600000000000001
-3.851318359375,0.0097
-4.03106689453125,0.0098
-3.83819580078125,0.0099
-4.0087890625,0.01
-4.0771484375,0.010100000000000001
-3.880615234375,0.0102
-3.9093017578125,0.0103
